"t","X"
158.8,-1.99940422372625
158.9,-1.83291306193367
159,-2.03646209339459
159.1,-1.70085080413244
159.2,-2.22810527411811
159.3,-2.23121932528935
159.4,-2.12054720556117
159.5,-2.12971275340881
159.6,-2.33320144290039
159.7,-1.95300914529652
159.8,-1.83337801050593
159.9,-2.03628940847129
160,-1.93589945101092
160.1,-1.84861873465543
160.2,-1.60494914504312
160.3,-1.6555405664795
160.4,-1.84769749656692
160.5,-1.54683621282586
160.6,-1.43062989118292
160.7,-1.44093181722276
160.8,-1.30519429647076
160.9,-1.41961900524189
161,-1.2953985074067
161.1,-1.30253835444943
161.2,-1.12749835166599
161.3,-0.735176321538816
161.4,-0.732155553620625
161.5,-0.725019242519454
161.6,-0.314758254059955
161.7,-0.466919199344325
161.8,-0.506781950440562
161.9,-0.126065857273451
162,-0.000760498183696903
162.1,0.0517012361435996
162.2,0.0610271808157656
162.3,0.19591603534102
162.4,0.212810466945569
162.5,0.159029521871349
162.6,0.194449026339943
162.7,-0.0982773487897667
162.8,0.027770486720453
162.9,-0.124232410419338
163,-0.214767349828953
163.1,-0.0287534878823481
163.2,-0.123105118237722
163.3,-0.11089893266721
163.4,-0.265188036296803
163.5,-0.176268188397897
163.6,-0.163536058057207
163.7,-0.569073124560802
163.8,-0.449651711708012
163.9,-0.151796525086829
164,-0.325514842166068
164.1,-0.64090011062693
164.2,-0.895610145176459
164.3,-0.96824934679453
164.4,-1.02590146277082
164.5,-0.725553915886171
164.6,-1.02782267307057
164.7,-0.969529923668759
164.8,-1.11694729181141
164.9,-1.26994369434425
165,-1.33034452461161
165.1,-1.02336457689137
165.2,-0.845682874079391
165.3,-0.826800851680806
165.4,-0.596459655379477
165.5,-0.556126115439227
165.6,-0.560718108555816
165.7,-0.520828064601001
165.8,-0.642843296150052
165.9,-0.694292226591561
166,-0.710171093736873
166.1,-1.23582652178469
166.2,-1.28857588156182
166.3,-1.34009388773904
166.4,-1.54950330213135
166.5,-1.55279173385708
166.6,-1.4651447304135
166.7,-1.53761499655597
166.8,-1.26524222573266
166.9,-1.18351004815422
167,-1.25420390694124
167.1,-1.28552855951067
167.2,-1.21403707724824
167.3,-1.0653283498243
167.4,-1.32730272981328
167.5,-1.40251449497839
167.6,-1.33087027058449
167.7,-1.39785719756853
167.8,-1.15789213896911
167.9,-1.31774149117444
168,-1.61668960822798
168.1,-1.29944553981847
168.2,-0.818655107560329
168.3,-0.873067718779266
168.4,-0.890433369353896
168.5,-0.868262497836715
168.6,-1.14210364424931
168.7,-1.13653487301435
168.8,-1.35962620086776
168.9,-1.58551042100351
169,-1.15130806287004
169.1,-0.733054305859721
169.2,-0.608680315339751
169.3,-0.398516575283995
169.4,-0.377701918046536
169.5,-0.306848692330171
169.6,-0.188838430815861
169.7,-0.0649856412785815
169.8,-0.0460829150910029
169.9,-0.106271446928567
170,-0.31293774185669
170.1,-0.516736005228347
170.2,-0.842894839862405
170.3,-0.873920422018395
170.4,-1.08570351822539
170.5,-1.23301496619121
170.6,-1.11304052109161
170.7,-1.0659453048406
170.8,-1.19454578452039
170.9,-1.03803802155324
171,-1.3835883535481
171.1,-1.74708355046366
171.2,-1.90028949456815
171.3,-1.74758137725201
171.4,-1.76008166511391
171.5,-1.44223686177127
171.6,-1.55122361165497
171.7,-1.61818833570112
171.8,-1.38973675873314
171.9,-1.36627271825997
172,-1.26948478519488
172.1,-1.40178742554468
172.2,-1.27232938859371
172.3,-1.07450216965407
172.4,-1.08359606953004
172.5,-1.17866402578925
172.6,-0.830984764522443
172.7,-0.830203070961511
172.8,-0.675429011405995
172.9,-0.543574517004107
173,-0.568522496292499
173.1,-0.54493821758651
173.2,-0.401191300442217
173.3,-0.515034713087215
173.4,-0.629392617382895
173.5,-0.647032927877977
173.6,-0.725220935962501
173.7,-0.719485866442683
173.8,-0.81037027993956
173.9,-0.490367308165546
174,-0.3553610145837
174.1,-0.206875269354829
174.2,-0.249889685735426
174.3,-0.519278828802477
174.4,-0.437694047727058
174.5,-0.312900938925459
174.6,-0.287603870394702
174.7,-0.251373612026465
174.8,-0.483022082370044
174.9,-0.506998169596316
175,-0.149061587417066
175.1,-0.290305661401924
175.2,-0.136871856136967
175.3,-0.334277658640772
175.4,-0.135357129922235
175.5,-0.236232918330215
175.6,-0.0421540640558055
175.7,-0.20327012752745
175.8,-0.0935275382883418
175.9,-0.236142506503694
176,-0.143786758173256
176.1,-0.220766138007696
176.2,-0.443320770524142
176.3,-0.834016189128964
176.4,-1.01038909928668
176.5,-0.913875849148314
176.6,-0.711303887728091
176.7,-0.554558668957535
176.8,-0.245370432751388
176.9,-0.199810383208833
177,0.0424060994848312
177.1,-0.203837007822531
177.2,-0.096043319815936
177.3,-0.0672611385849177
177.4,-0.0494098511162262
177.5,-0.0971824871854448
177.6,-0.051587272831717
177.7,-0.12408235635988
177.8,-0.131189072073854
177.9,0.101601492615125
178,-0.0541300475703048
178.1,-0.178012118783807
178.2,-0.35989613280584
178.3,-0.345485322264953
178.4,-0.220392604322031
178.5,-0.502123265409977
178.6,-0.3287794712149
178.7,-0.667574058282568
178.8,-0.932931597910448
178.9,-0.871791992835231
179,-0.599534636573827
179.1,-0.600206371120414
179.2,-0.61850089717383
179.3,-0.525765478570155
179.4,-0.802332181070335
179.5,-0.984418784659458
179.6,-0.785044620671628
179.7,-0.8600792654979
179.8,-0.6437031765403
179.9,-0.536506224075186
180,-0.276701027615312
180.1,0.0243700665821086
180.2,-0.194136930161076
180.3,0.162153788245618
180.4,0.230858908550967
180.5,0.229302456933065
180.6,0.407343175544485
180.7,0.905850876384528
180.8,0.724202320362155
180.9,0.560861034016017
181,0.783988911269681
181.1,0.803757837036069
181.2,0.497178580403782
181.3,0.237383909494532
181.4,0.276194738638273
181.5,0.30829795983362
181.6,0.377249660424627
181.7,0.209426578783905
181.8,0.515667274069099
181.9,0.580148743266412
182,0.7051400071585
182.1,1.27730059308096
182.2,1.33958424479177
182.3,1.46741100209367
182.4,1.59442902117551
182.5,1.60161140314361
182.6,1.5039123253415
182.7,1.57190285461704
182.8,1.52118513693945
182.9,1.26576063648771
183,1.30388135126887
183.1,1.01847313595891
183.2,1.17593057079495
183.3,1.17560874162757
183.4,1.54270579282523
183.5,1.06938861063831
183.6,0.94156051716643
183.7,1.06436905851973
183.8,1.069082921037
183.9,1.29884757588018
184,1.24794394119234
184.1,1.36993430559037
184.2,1.74126904759857
184.3,1.78343000745
184.4,1.73641320502574
184.5,2.06833281269221
184.6,2.1896731970753
184.7,1.968397872451
184.8,1.72318186088394
184.9,2.13561506150379
185,2.29531212930915
185.1,2.22125610602976
185.2,1.83854946423223
185.3,1.72959231625978
185.4,2.00940069983014
185.5,1.85913259175567
185.6,1.82077161683926
185.7,1.9065419760418
185.8,1.89300677705953
185.9,2.06411128636818
186,2.12326634425929
186.1,1.8512207827626
186.2,2.14401497389332
186.3,2.19981920006652
186.4,2.08104143084984
186.5,2.0578641381694
186.6,1.92869380642981
186.7,1.63020382190847
186.8,1.76576947032639
186.9,1.57585506686969
187,1.57034008866498
187.1,1.58261811485007
187.2,1.6481994986174
187.3,1.77225679701539
187.4,1.75275649504445
187.5,2.0364169441057
187.6,1.82137572349233
187.7,1.89687021578184
187.8,1.85657807486659
187.9,1.95792076598095
188,1.82866132219202
188.1,1.28777444577303
188.2,1.30126460180121
188.3,1.1487156618845
188.4,1.04701197899433
188.5,0.599066566150987
188.6,0.705329391566029
188.7,1.01178829714683
188.8,0.942597769840054
188.9,0.546278190031855
189,0.526720255454955
189.1,0.641553730925997
189.2,0.390007761098637
189.3,0.152312722825084
189.4,-0.111364293728622
189.5,-0.0639864711457229
189.6,-0.217438904577286
189.7,-0.445311386900077
189.8,-0.561804564915351
189.9,-0.749208955462641
190,-0.930086492745942
190.1,-0.721931680116717
190.2,-0.894344029435249
190.3,-0.888257926385455
190.4,-0.665307313322879
190.5,-0.958107998732155
190.6,-0.876681856076784
190.7,-0.890380936471967
190.8,-1.02638048052479
190.9,-0.846238166585638
191,-0.657539592274442
191.1,-0.802503173638534
191.2,-0.684659033682757
191.3,-0.774153313962252
191.4,-0.40972628639973
191.5,-0.293905653252715
191.6,-0.409147086325096
191.7,-0.150788539828416
191.8,-0.142212574894778
191.9,-0.244793056907632
192,-0.486988477618866
192.1,-0.610873583883901
192.2,-0.525002895557787
192.3,-0.666878763358334
192.4,-0.996026861349738
192.5,-0.917330313884326
192.6,-1.03256003318423
192.7,-0.798845663574369
192.8,-0.699027500425348
192.9,-0.634751655447685
193,-0.91475464151803
193.1,-0.826729693658771
193.2,-0.478353488477228
193.3,-0.153049945040142
193.4,-0.265098115723158
193.5,-0.342310315913111
193.6,-0.238642362098081
193.7,0.0483714911566679
193.8,0.0620703058006224
193.9,-0.00602284643076978
194,0.0280501378922957
194.1,0.103219241435011
194.2,-0.194279103935469
194.3,-0.196160579176587
194.4,-0.156210044706892
194.5,-0.0472865669734168
194.6,-0.0847557051064079
194.7,0.202115259931093
194.8,0.490581768384705
194.9,0.698803659149889
195,0.184136100177982
195.1,0.220082750618007
195.2,0.00326798038995335
195.3,0.0801304789676295
195.4,-0.0386037493758997
195.5,0.0306613811654185
195.6,0.0841420158240282
195.7,0.0936545440065587
195.8,-0.0815746062175042
195.9,-0.100758325058652
196,-0.193207957185388
196.1,0.211834048364825
196.2,0.397786563915708
196.3,0.291100227490442
196.4,0.187805511332429
196.5,-0.0225859887259267
196.6,-0.0276361650080304
196.7,-0.099816691695251
196.8,0.135040000411032
196.9,-0.238843962249482
197,-0.247914780562992
197.1,-0.393561403046572
197.2,-0.73249696684938
197.3,-1.06740487750835
197.4,-0.954305224349398
197.5,-1.02572036016111
197.6,-1.05177817957862
197.7,-0.874332900086135
197.8,-0.677671303821691
197.9,-0.624188764523885
198,-0.5665309357528
198.1,-0.861144107061382
198.2,-0.640979168886354
198.3,-0.557315738612236
198.4,-0.425316180040901
198.5,-0.209721785489511
198.6,-0.164608659489083
198.7,-0.00536330619600636
198.8,0.386589848737516
198.9,0.210811705825467
199,0.0378118775441901
199.1,0.104774154878124
199.2,0.0129955255721208
199.3,-0.00169418287301569
199.4,-0.207108786069555
199.5,-0.323715441518778
199.6,-0.295272475402232
199.7,-0.490321395728088
199.8,-0.251940110965176
199.9,-0.282185104570273
200,-0.512676172481484
200.1,-0.56884836777171
200.2,-0.645416733494068
200.3,-0.658174043539051
200.4,-0.549521213582422
200.5,-0.440528174782709
200.6,-0.286574683178098
200.7,-0.21290806033059
200.8,-0.0993003809562502
200.9,-0.360782327690264
201,-0.407550247171014
201.1,-0.650842177585889
201.2,-0.964651533347306
201.3,-1.05555029481068
201.4,-1.17035391703517
201.5,-1.29408676609753
201.6,-1.10112808522467
201.7,-1.27390681284038
201.8,-0.807363368669818
201.9,-1.071004960124
202,-1.19562344887394
202.1,-1.32078365051589
202.2,-1.2831149000276
202.3,-1.47521680164271
202.4,-1.32988036499964
202.5,-1.22994860493701
202.6,-0.878110223826056
202.7,-1.08740130414125
202.8,-1.1783492690505
202.9,-0.944955092954736
203,-0.735367308470921
203.1,-0.535096868961573
203.2,-0.358155878781961
203.3,-0.0592629795488017
203.4,-0.0413378101730944
203.5,-0.43633367422647
203.6,-0.545697232482379
203.7,-0.492091204907153
203.8,-0.402115080137474
203.9,-0.292502868271881
204,-0.526115769322045
204.1,-0.423020758140634
204.2,-0.656828129664453
204.3,-0.60290174792634
204.4,-0.674350608310169
204.5,-0.551225550318069
204.6,-0.537345839411144
204.7,-0.902990603711231
204.8,-0.820383590211918
204.9,-0.709949217558093
205,-0.7193705008239
205.1,-0.834764641997829
205.2,-0.647129442623709
205.3,-0.439375582815862
205.4,-0.445980569245168
205.5,-0.659321359483348
205.6,-0.779231354855834
205.7,-0.555376917155008
205.8,-0.540825741817755
205.9,-0.487959555590925
206,-0.47100607011545
206.1,-0.883618418237344
206.2,-1.20584604226491
206.3,-1.59089276105412
206.4,-1.67327904510929
206.5,-1.43627930884067
206.6,-1.6373736656591
206.7,-1.4906920052813
206.8,-1.46814529487959
206.9,-1.15805402983851
207,-1.10796877997416
207.1,-1.13661751765144
207.2,-1.13250758018374
207.3,-1.10120184489682
207.4,-1.13976669278364
207.5,-1.42808126461736
207.6,-1.17145416654243
207.7,-0.997337390015274
207.8,-0.987397043193958
207.9,-1.03687567480964
208,-1.45221669511593
208.1,-1.1136095662569
208.2,-0.920055569760434
208.3,-0.967530390217978
208.4,-0.611529973275694
208.5,-0.486435978659122
208.6,-0.541529128839822
208.7,-0.60312678472165
208.8,-0.308093329676842
208.9,0.0231597869050353
209,-0.167374878806342
209.1,-0.23659730596218
209.2,-0.162993300513061
209.3,-0.272968322501853
209.4,-0.6306191900181
209.5,-0.403829683965819
209.6,-0.565791837372574
209.7,-0.395634049071395
209.8,-0.789483476562512
209.9,-0.72458683926782
210,-0.784488972371933
210.1,-0.568164768086068
210.2,-0.60891292060573
210.3,-0.717794348979243
210.4,-1.05402177015519
210.5,-0.819385149367551
210.6,-0.56944959795314
210.7,-0.440355231572516
210.8,-0.23880281894821
210.9,-0.0657769894834422
211,-0.0439279411084397
211.1,-0.0588895173043816
211.2,-0.212340783697494
211.3,-0.36298719467066
211.4,-0.385272098754917
211.5,-0.519187718400076
211.6,-0.502213835969993
211.7,-0.683491376764839
211.8,-0.751887409783427
211.9,-0.859356500209554
212,-1.04350459172246
212.1,-1.10225245472073
212.2,-1.16558693394049
212.3,-1.27844233876767
212.4,-1.33635794857491
212.5,-1.4791911049695
212.6,-1.63741571507811
212.7,-1.91443819094866
212.8,-2.25123901965491
212.9,-2.13313537743971
213,-2.0537869113906
213.1,-2.01795083559956
213.2,-1.76046139881295
213.3,-1.79017382217732
213.4,-1.98676502231091
213.5,-1.78778250683415
213.6,-1.67672305212994
213.7,-1.60095640191309
213.8,-1.56926310532836
213.9,-1.59821392230339
214,-1.51495668047407
214.1,-1.30328967027719
214.2,-1.22130954623203
214.3,-1.57282002326513
214.4,-1.39796735231035
214.5,-1.38480185474341
214.6,-1.37750915394307
214.7,-1.18613682163708
214.8,-1.37622288175532
214.9,-1.33698907725763
215,-1.17419276529987
215.1,-0.98450062330793
215.2,-0.887078380812899
215.3,-1.15702903782463
215.4,-1.05419326506309
215.5,-1.25006728044418
215.6,-1.28687848260754
215.7,-1.22104112655997
215.8,-1.27433981962556
215.9,-1.40223268916667
216,-1.38782440365714
216.1,-1.27752222114312
216.2,-1.19848039661539
216.3,-1.37497612130033
216.4,-1.10229751913735
216.5,-1.09852605616464
216.6,-1.09050760942617
216.7,-1.02593273910598
216.8,-1.27619971329296
216.9,-1.34598615519305
217,-1.00590170485613
217.1,-0.70902396084269
217.2,-0.784355488248604
217.3,-0.919652570599617
217.4,-0.817066594135217
217.5,-1.01691198211606
217.6,-1.21646129591091
217.7,-1.17628127077574
217.8,-1.24305898852854
217.9,-1.31853814609719
218,-0.691122320021409
218.1,-0.740498355692104
218.2,-0.620628532965322
218.3,-0.639109717202842
218.4,-0.628676761270795
218.5,-0.858082310224397
218.6,-1.00321105755242
218.7,-0.950766458083078
218.8,-0.629263809124676
218.9,-0.705951699919608
219,-0.672844068719518
219.1,-1.12557532144832
219.2,-0.993005564646559
219.3,-1.08920708034241
219.4,-0.946339794111268
219.5,-0.961207802920057
219.6,-1.14982877804259
219.7,-1.0802787874922
219.8,-1.26754937517331
219.9,-1.21801009594938
220,-1.2436499564658
220.1,-1.16115587446658
220.2,-0.979266338520395
220.3,-1.13021018976387
220.4,-1.13149532792142
220.5,-1.14020135073307
220.6,-0.683074271418298
220.7,-0.986049401157279
220.8,-1.40994047234724
220.9,-1.42691326549029
221,-1.75034800329037
221.1,-1.71050200571501
221.2,-1.64786925587245
221.3,-1.77002417301539
221.4,-1.53997591141271
221.5,-1.5549121549829
221.6,-1.70096940301257
221.7,-1.6372212987764
221.8,-1.78751415726682
221.9,-1.71208978072279
222,-1.56914516833611
222.1,-1.49651321495982
222.2,-1.65937890608475
222.3,-1.57608192382609
222.4,-1.2154987189842
222.5,-1.25711091117403
222.6,-1.10984765818773
222.7,-1.62437897279706
222.8,-1.79939109370303
222.9,-1.62268170078889
223,-1.74454490839836
223.1,-1.62178596373517
223.2,-1.78710562418949
223.3,-1.74281833090536
223.4,-1.76821563297083
223.5,-1.65250104433478
223.6,-1.93675945786522
223.7,-1.82081023227393
223.8,-1.68577868817681
223.9,-1.25267433182959
224,-1.40622089109994
224.1,-1.34489976581313
224.2,-1.33314038558429
224.3,-1.13145109512691
224.4,-1.39945353203564
224.5,-1.28080810802945
224.6,-1.25132145620983
224.7,-1.39598590505106
224.8,-1.3131249228845
224.9,-0.940925619911083
225,-0.907912253042642
225.1,-0.589054778237005
225.2,-0.411938190060244
225.3,-0.522441217530086
225.4,-0.498575669218282
225.5,-0.771781048577198
225.6,-0.822282353135904
225.7,-0.888625361338034
225.8,-0.757085040833791
225.9,-0.873463844069099
226,-1.01837507616319
226.1,-1.01410319829641
226.2,-0.911161465943648
226.3,-1.20702694146724
226.4,-1.26069555407149
226.5,-1.15600933129743
226.6,-1.13644907241882
226.7,-1.30193074370133
226.8,-0.896154431792108
226.9,-0.82336174730716
227,-0.79594801881308
227.1,-0.984429308221336
227.2,-1.09877271255677
227.3,-1.05473471287326
227.4,-1.38991358111047
227.5,-1.70632581278983
227.6,-1.46182966047457
227.7,-0.963239098361538
227.8,-0.879241987383484
227.9,-0.583737997150921
228,-0.531848311096273
228.1,-0.470693870909347
228.2,-0.412177363968176
228.3,-0.344396497363027
228.4,-0.334998709861017
228.5,-0.369925334333995
228.6,-0.222149601117193
228.7,-0.451919111441359
228.8,-0.345850829677844
228.9,-0.231665574285628
229,-0.504012246882878
229.1,-0.246304951562052
229.2,-0.188513622196843
229.3,-0.169875264752301
229.4,-0.0359260568964369
229.5,-0.220119877746036
229.6,-0.327096162302872
229.7,-0.407239217442984
229.8,-1.0266347013773
229.9,-0.817605600339547
230,-0.669110436548502
230.1,-0.631168510934679
230.2,-0.717406103373974
230.3,-0.536553868748547
230.4,-0.397658202519128
230.5,-0.28930241955989
230.6,-0.112904165499677
230.7,-0.0954538935277272
230.8,-0.163523900494844
230.9,-0.0445056081309695
231,0.0321852246939254
231.1,0.29740060013147
231.2,0.254675540822023
231.3,0.331102234324011
231.4,0.0857543013623873
231.5,0.350017833107289
231.6,0.0722753009404267
231.7,-0.415071087145963
231.8,-0.485988723077292
231.9,-0.733185244244556
232,-0.669489699310886
232.1,-0.539176261224232
232.2,-0.441629739927318
232.3,-0.425771554895487
232.4,-0.865656152916489
232.5,-0.752659739732712
232.6,-1.11293238005986
232.7,-1.04917432622174
232.8,-1.09354184140526
232.9,-0.874127839664553
233,-0.619608134113452
233.1,-0.663046143707825
233.2,-0.742694153717997
233.3,-0.575831249818876
233.4,-0.279085807290768
233.5,0.0533188645200652
233.6,0.186107833011491
233.7,0.148963095795969
233.8,0.308065898692381
233.9,0.199096868579998
234,0.130628096014439
234.1,0.179894086316838
234.2,0.0339019214437729
234.3,0.201221721428776
234.4,0.290922629419621
234.5,0.220354970487055
234.6,0.312796012511176
234.7,0.244803350359301
234.8,0.229267270943772
234.9,0.370057603240816
235,0.209322291025763
235.1,0.569927147342646
235.2,0.616291742794451
235.3,0.728020298274951
235.4,0.566289232190181
235.5,0.286605586099468
235.6,0.172261961354807
235.7,0.142611120393341
235.8,0.433164430050334
235.9,0.110571891173193
236,0.369026151154408
236.1,0.244048207832556
236.2,-0.0568895239962564
236.3,-0.188740989666995
236.4,-0.130376334453239
236.5,-0.0671870203244232
236.6,-0.62251545805285
236.7,-0.453147541032453
236.8,-0.195562396069757
236.9,-0.139578390907916
237,-0.114635771382238
237.1,-0.720583574216929
237.2,-0.875579492030008
237.3,-1.1746551257048
237.4,-1.11052925438407
237.5,-1.12581252272023
237.6,-1.50526888251665
237.7,-1.58800662846178
237.8,-1.33650658940465
237.9,-1.42346877134425
238,-1.32783514302621
238.1,-1.45174679051728
238.2,-1.05987687364822
238.3,-1.23451569790343
238.4,-1.06166728922621
238.5,-1.18712695013755
238.6,-1.38562428778626
238.7,-1.08857908501443
238.8,-1.11172070924212
238.9,-0.998291691087259
239,-1.16195782479728
239.1,-1.08359637815708
239.2,-1.03771638064789
239.3,-0.728789007655642
239.4,-0.818579694386837
239.5,-0.939069313649703
239.6,-0.817269659396663
239.7,-0.77378682871993
239.8,-0.516408912474555
239.9,-0.393281247742937
240,-0.305821372984965
240.1,-0.447404416393125
240.2,-0.350988008846888
240.3,-0.31364279704012
240.4,-0.574047384894601
240.5,-0.669348851948587
240.6,-0.911305041470094
240.7,-0.989258575778717
240.8,-1.14854754337583
240.9,-0.80163845512635
241,-0.748205893178232
241.1,-0.588102152755933
241.2,-0.312696382969431
241.3,-0.447978134063283
241.4,-0.415088399281927
241.5,-0.588476702786891
241.6,-0.526814126507245
241.7,-0.701874637575971
241.8,-0.487802483033022
241.9,-0.503593177271422
242,-0.453802008135838
242.1,-0.237254850638617
242.2,-0.0598703378512586
242.3,-0.0415390763665161
242.4,-0.199153811014881
242.5,-0.460072735628377
242.6,-0.338943365558581
242.7,-0.52547644731049
242.8,-0.59789943094308
242.9,-0.898071478520809
243,-0.860956501473757
243.1,-0.966922597795838
243.2,-0.78555693055041
243.3,-0.980907422849884
243.4,-0.96753754419161
243.5,-0.857207941641719
243.6,-1.01089903649826
243.7,-0.727190955743139
243.8,-0.851001943133184
243.9,-1.0216771408117
244,-1.40673047095364
244.1,-1.48485287189645
244.2,-1.44181877576193
244.3,-1.17088330644883
244.4,-1.29908474565055
244.5,-1.28189381240282
244.6,-1.58725966076902
244.7,-1.73083222932501
244.8,-1.75888007214772
244.9,-1.46404228243612
245,-1.33108036409347
245.1,-1.16160502653586
245.2,-1.31238939592645
245.3,-1.40103202033024
245.4,-1.42624536734165
245.5,-1.26211372624527
245.6,-1.56741363382824
245.7,-1.43709865265221
245.8,-1.20249210057755
245.9,-1.06111313839781
246,-1.25216957564976
246.1,-1.09841425190011
246.2,-0.738268707841762
246.3,-0.44092217993913
246.4,-0.470927331572606
246.5,-0.501027402268967
246.6,-1.01886365427142
246.7,-0.646878942035379
246.8,-0.61294783718029
246.9,-0.659493778390676
247,-0.612733041872567
247.1,-0.857803069206303
247.2,-0.7926269264207
247.3,-0.897901768489664
247.4,-0.68323073219617
247.5,-0.804882209313155
247.6,-0.583538246394605
247.7,-0.472886142586412
247.8,-0.656090552813108
247.9,-0.934852362132768
248,-0.771752423983564
248.1,-0.599055936848815
248.2,-0.912855663287547
248.3,-0.87827950891653
248.4,-1.02492498088617
248.5,-0.711825798192717
248.6,-0.528643949163647
248.7,-0.414529275250119
248.8,-0.677463222307048
248.9,-0.593314727347572
249,-0.611470711155428
249.1,-0.444396063081186
249.2,-0.465467616237363
249.3,-0.424167613125659
249.4,-0.433533352850695
249.5,-0.351567574982347
249.6,-0.444907404278503
249.7,-0.666929528041835
249.8,-0.723844205736646
249.9,-0.781437892163864
250,-0.714044690792531
250.1,-0.740116444200281
250.2,-0.975171173169557
250.3,-1.06132130008775
250.4,-0.770406382699765
250.5,-0.574895593953226
250.6,-0.661162356918066
250.7,-0.805655008476014
250.8,-0.905792852621474
250.9,-1.11153892360627
251,-0.941147793560066
251.1,-0.499410410313379
251.2,-0.629477156197453
251.3,-0.780005733628643
251.4,-0.85899690658263
251.5,-0.697857916583305
251.6,-0.630598777403505
251.7,-0.702199755621719
251.8,-0.86800880114905
251.9,-0.807107910996511
252,-0.703838566562118
252.1,-0.585379995787967
252.2,-0.335347652331209
252.3,-0.120495804725324
252.4,0.307505077787167
252.5,0.353519053406836
252.6,0.836504847443243
252.7,0.697058993111464
252.8,0.397141189415423
252.9,-0.0392162393839775
253,0.147447617688034
253.1,0.0626531732437948
253.2,-0.0638108935649188
253.3,-0.336817777076542
253.4,-0.244444301112918
253.5,-0.113726858352388
253.6,0.269700199110609
253.7,0.49494580697967
253.8,0.738156208429399
253.9,0.815341684619537
254,0.884565889370191
254.1,1.09900583541769
254.2,1.37585075381379
254.3,0.980028737698883
254.4,0.969355740995038
254.5,1.03714245313526
254.6,1.17658839036345
254.7,1.1709634903511
254.8,1.0397092525827
254.9,1.14063327260882
255,1.14739000829223
255.1,0.860554848099671
255.2,0.683241996679693
255.3,0.718095446715318
255.4,0.784169141865264
255.5,0.723708485571864
255.6,0.580237156021756
255.7,0.616437268276685
255.8,0.672258931363355
255.9,0.779804083634043
256,0.943395428047332
256.1,1.00271890354814
256.2,1.01144102429391
256.3,0.929337334056798
256.4,1.01597275871398
256.5,1.20947149362008
256.6,1.08077885839941
256.7,0.871278843215246
256.8,0.732456669530456
256.9,0.747808624032622
257,1.01213147181382
257.1,0.889594819464872
257.2,0.797569973017527
257.3,0.396715097342346
257.4,0.724372797272089
257.5,0.795607919375003
257.6,0.78901347311616
257.7,0.959665126290105
257.8,1.03779431745166
257.9,1.00857145406709
258,1.13863478000597
258.1,1.18621372825581
258.2,1.39728262485375
258.3,1.29841238364957
258.4,1.16746575298479
258.5,1.39000159521173
258.6,1.13392180415712
258.7,1.0599487324846
258.8,0.90996310842211
258.9,0.838045096032731
259,0.655141952081092
259.1,0.637698634612219
259.2,0.611317787585401
259.3,0.64098119811805
259.4,0.463766696493167
259.5,0.469535971543473
259.6,0.754991083469202
259.7,0.721105468795069
259.8,0.550508260295526
259.9,0.423468599549476
260,0.167848336522741
260.1,-0.0857410446004405
260.2,-0.11194588859266
260.3,-0.181427372055254
260.4,0.017314180455387
260.5,-0.45349633474493
260.6,-0.461716161897881
260.7,-0.731661623119991
260.8,-0.739801737776424
260.9,-0.700343276869975
261,-0.786537952752747
261.1,-0.985191609583545
261.2,-0.724750419854144
261.3,-0.586648181026085
261.4,-0.739992125710677
261.5,-0.758972141118011
261.6,-0.779592248441408
261.7,-0.837116590826291
261.8,-1.07693243107426
261.9,-1.34391796515809
262,-1.48187982849209
262.1,-1.29571456592187
262.2,-1.42624435390555
262.3,-1.2632920693673
262.4,-1.3507133329935
262.5,-1.32618165174972
262.6,-1.48658189042268
262.7,-1.37748988065314
262.8,-1.93263678620871
262.9,-1.92552356964787
263,-2.30921872667465
263.1,-2.40697418854455
263.2,-2.46542587741195
263.3,-2.2385070433756
263.4,-2.06646345514632
263.5,-2.04345872204106
263.6,-1.88251364663491
263.7,-1.6903994354944
263.8,-1.9065291752797
263.9,-1.81176694053387
264,-1.44869345903321
264.1,-1.43746508168512
264.2,-1.22209019857737
264.3,-1.11735116254072
264.4,-1.20962617855759
264.5,-1.00700877862798
264.6,-1.20773499056026
264.7,-1.17162322934777
264.8,-1.46463335956934
264.9,-1.11954768653411
265,-1.11285418597291
265.1,-1.08051023834173
265.2,-0.955398082948694
265.3,-1.31714790485394
265.4,-1.20111775568128
265.5,-1.19317995845035
265.6,-0.917679296273983
265.7,-1.23440393306554
265.8,-1.23070877312768
265.9,-1.42883589864338
266,-1.43794699196983
266.1,-0.889597655634772
266.2,-0.414003281543652
266.3,-0.285825324847852
266.4,-0.138015302457892
266.5,-0.271076861017831
266.6,-0.526692608257517
266.7,-0.54123325799755
266.8,-0.0347393906444009
266.9,0.240619957176348
267,0.253604509072599
267.1,0.10838743462988
267.2,0.068284660685849
267.3,0.186175519640896
267.4,0.199571561327174
267.5,0.244870173684778
267.6,0.123536248603705
267.7,0.234819196776794
267.8,0.241901965320265
267.9,0.157871995638302
268,0.213252396999778
268.1,0.126009160770241
268.2,-0.168084678625128
268.3,-0.334072325796495
268.4,-0.59343535591445
268.5,-0.615646949413229
268.6,-0.72260912454852
268.7,-0.855575793593863
268.8,-0.927166575318586
268.9,-0.761240654138545
269,-0.814644981740848
269.1,-1.08294736925969
269.2,-0.945602876968029
269.3,-1.1584751418668
269.4,-1.06491490225218
269.5,-0.650231471316074
