"index","z"
201,2.20037847940216
202,0.930489925945722
203,0.910873501811068
204,0.437423907631882
205,2.63984207593603
206,0.29632111016582
207,0.665135833968606
208,0.238003118500046
209,1.18955114872284
210,0.926605050693183
211,0.146550778057275
212,0.488647525317191
213,0.581409389987357
214,1.0175632560414
215,0.71785379863465
216,0.333627564794767
217,0.312991992165593
218,1.82451460519627
219,1.44677768424239
220,0.111710784635477
221,0.71014179309185
222,0.343056948166861
223,0.147363120922563
224,1.75271542266006
225,0.261194739271104
226,0.539590134933263
227,0.640878611968077
228,1.51896015339204
229,0.175773936290454
230,0.288073779126137
231,0.689459705881092
232,4.40234128899218
233,2.90839889609393
234,1.4737336350982
235,0.511032843114208
236,0.320694666954381
237,0.485877001848905
238,1.73045074561824
239,0.954648260514801
240,0.575498478033893
241,0.926716937012941
242,0.829100408025283
243,1.07181834249644
244,0.421414316746393
245,0.320573342495436
246,0.204053442550418
247,0.144730998840458
248,0.0949766279097162
249,0.0441144636628223
250,1.79753464672604
251,0.0583875413424266
252,0.0301703848069792
253,0.175801049938912
254,0.131193437196259
255,0.0343494694427591
256,1.5614739743335
257,0.335759259612388
258,0.0190027703964688
259,1.46614439877675
260,0.0937134809416875
261,0.24861864015611
262,2.92766258600238
263,0.558664348189609
264,3.55843798959887
265,3.03071643327547
266,0.362401882589893
267,0.315037035001183
268,0.882772072999728
269,0.715194718819589
270,0.471749096140513
271,1.31611831585235
272,0.269716201902554
273,0.163613689354918
274,0.0438683653677003
275,1.13351364356254
276,0.816123204654446
277,0.419315161283635
278,0.110249702468764
279,0.0840513443114332
280,0.17692582491668
281,1.89065399333344
282,1.88746529373435
283,0.727546364806926
284,0.56304407865349
285,0.24166523509291
286,0.0649193241162038
287,0.143978895737462
288,0.559952498945847
289,1.67916648225776
290,0.546584622295541
291,1.77727122203441
292,0.931395802885731
293,1.50369608214362
294,0.570786830505142
295,2.56814792319625
296,0.631134836862032
297,0.699396480322662
298,0.567072940007051
299,0.872955282602334
300,0.660529815537018
301,0.109553389623784
302,1.33520154654173
303,6.55494014670137
304,2.34212131756664
305,0.917086825738465
306,1.26895799256977
307,1.24427973736761
308,4.55360821377576
309,0.524967170572779
310,0.830240845903063
311,1.01743184690588
312,0.463502677861072
313,2.77441979681385
314,0.956560903684817
315,1.55103231790417
316,0.22042924324586
317,0.736694831808961
318,0.317166096081166
319,0.207492055399939
320,0.589998001633546
321,2.70863533641125
322,1.30703164935738
323,0.256910287147718
324,1.6163854505171
325,0.648938631001727
326,0.827753068198717
327,0.445649335183646
328,1.34913528145808
329,1.89643198024481
330,0.976070397108799
331,0.00708203041062916
332,0.794573202605989
333,0.558198166445038
334,1.45242523443818
335,0.824742504591597
336,2.75720625470137
337,0.506397621938618
338,0.250565407086128
339,1.31343445362131
340,1.68341395219522
341,1.53447660606463
342,0.32914057422613
343,0.547137527920427
344,2.55893376751214
345,0.193332140516645
346,0.873405867999566
347,0.337016334698831
348,1.19690521295155
349,3.78098599656187
350,3.78555516133599
351,2.97909098320736
352,0.0261946482197004
353,0.0773090727271324
354,0.904468638544245
355,3.64935392729592
356,0.810638129997756
357,0.0907123802400633
358,0.449253283364158
359,0.663327840662419
360,1.03230832614986
361,0.633433428992646
362,0.131494917838154
363,0.859222208896483
364,0.155143553995515
365,0.123485276996746
366,0.672912102557689
367,0.221348837107826
368,0.973210620608256
369,0.0101294839594743
370,0.936844587290295
371,0.86509927743316
372,0.269446344301343
373,1.16529736486774
374,1.51437635873634
375,0.2884478334297
376,2.07319523219206
377,1.03227400220896
378,0.501396862838249
379,2.12032367642058
380,1.93460106440671
381,0.180793656547337
382,0.18894170118773
383,1.09116679502739
384,0.828383543199095
385,0.805629883306153
386,0.151771026579468
387,0.315160794293604
388,0.408429546344337
389,1.01505303071684
390,0.116900979947502
391,2.34936579494337
392,0.704744669135664
393,0.114103517676881
394,0.598606967569197
395,0.21399088427188
396,0.966635613663072
397,1.42324554405741
398,1.79125456752564
399,0.32044062204659
400,0.984844538999198
