"event_index","event_time","compensator","rescaled_gap"
403,376.570177230066,417.664319730181,0.952887776244836
404,377.192768196362,418.455141058938,0.790821328756863
405,377.440497825273,418.795710010165,0.340568951226714
406,378.305264491918,419.921271062457,1.1255610522926
407,378.590455156865,420.30129995255,0.380028890093058
408,379.470814871351,421.420347407936,1.11904745538595
409,380.217147280926,422.311245834529,0.890898426592571
410,380.663017254504,422.871672564477,0.560426729948006
411,382.797408686611,425.094090011806,2.22241744732929
412,382.817504570804,425.118963816343,0.0248738045370374
413,383.166778205685,425.622268695428,0.503304879085249
414,383.857039237995,426.563156421919,0.940887726490473
415,386.368637925123,429.113145307683,2.54998888576461
416,389.522582439638,432.015362226944,2.90221691926092
417,389.618525118426,432.129802940857,0.114440713912529
418,389.669260413334,432.206964057866,0.0771611170092115
419,390.442550389716,433.331848744163,1.12488468629653
420,390.455216665786,433.35134448557,0.0194957414070132
421,393.439580881936,436.565169613162,3.21382512759192
422,393.664476975582,436.828187459714,0.263017846552145
423,393.895155006113,437.150021320425,0.321833860711251
424,395.00954295723,438.544859537163,1.39483821673826
425,395.115734206145,438.686913573472,0.142054036309048
426,395.442572944063,439.178428025573,0.49151445210083
427,396.517627250564,440.560795964335,1.382367938762
428,397.868799108792,442.019133828222,1.4583378638871
429,398.736063297992,442.966679964403,0.947546136180733
430,398.773214144684,443.015998820516,0.0493188561129614
431,398.816670694201,443.088395994116,0.0723971736001658
432,399.216586189512,443.779695919839,0.691299925722717
433,401.551625736117,446.408825686166,2.62912976632754
434,402.187817306267,447.11045560271,0.701629916543993
435,402.901025448905,447.944544431976,0.834088829266079
436,403.365446835254,448.523259169331,0.578714737354403
437,404.599917333971,449.9321390435,1.40887987416914
438,404.932074710602,450.337372478367,0.405233434867341
439,404.933743265157,450.339894258846,0.00252178047827556
440,406.705553679524,452.481791687414,2.14189742856854
441,406.727853835365,452.510429572941,0.0286378855267344
442,408.582926178822,454.580111378808,2.06968180586733
443,409.00227600385,455.065621111338,0.485509732530318
444,409.35822006353,455.532318106073,0.46669699473415
445,409.569495253225,455.843196892036,0.310878785962984
446,412.287863655489,458.727243284967,2.88404639293105
447,412.381037050464,458.839560534162,0.112317249194859
448,412.440317624345,458.930175407809,0.0906148736476098
449,412.496596219612,459.033462343249,0.103286935439371
450,412.757283089322,459.540633834896,0.507171491647682
451,413.130031366723,460.221398503936,0.680764669040286
452,413.597731028829,460.99092835596,0.769529852023311
