"model","z"
"Hawkes_correct",1.97736315777968
"Hawkes_correct",1.17247313671976
"Hawkes_correct",1.16346647620435
"Hawkes_correct",0.0440084335675692
"Hawkes_correct",0.149596901389032
"Hawkes_correct",2.18598828070276
"Hawkes_correct",2.68299965139215
"Hawkes_correct",1.32099139429795
"Hawkes_correct",2.27391926705991
"Hawkes_correct",0.563680164354082
"Hawkes_correct",1.38512615097943
"Hawkes_correct",0.74787514673767
"Hawkes_correct",0.390015831402366
"Hawkes_correct",0.409882296492356
"Hawkes_correct",0.395101703233195
"Hawkes_correct",2.24755977041264
"Hawkes_correct",0.88565344962808
"Hawkes_correct",1.13965436705473
"Hawkes_correct",1.09894729541827
"Hawkes_correct",0.127213413298705
"Hawkes_correct",0.572158968129997
"Hawkes_correct",1.16370407072259
"Hawkes_correct",0.159522985230296
"Hawkes_correct",0.545925811483585
"Hawkes_correct",1.89576718202647
"Hawkes_correct",0.903492579427848
"Hawkes_correct",2.96698510468411
"Hawkes_correct",0.182920070221144
"Hawkes_correct",0.630666544787118
"Hawkes_correct",0.857578094992846
"Hawkes_correct",0.0293397272218954
"Hawkes_correct",0.247238461167285
"Hawkes_correct",1.3285050269601
"Hawkes_correct",0.638217003960904
"Hawkes_correct",1.52420125824426
"Hawkes_correct",0.0695999961550342
"Hawkes_correct",0.0365766655387461
"Hawkes_correct",0.407223014981241
"Hawkes_correct",1.22323119699843
"Hawkes_correct",0.153361760195821
"Hawkes_correct",1.63314500141553
"Hawkes_correct",1.52713674767153
"Hawkes_correct",0.230914248201657
"Hawkes_correct",0.0512768323453656
"Hawkes_correct",0.0492886772835845
"Hawkes_correct",1.41351772603753
"Hawkes_correct",0.39167350117998
"Hawkes_correct",0.0203396510170251
"Hawkes_correct",1.42969723721603
"Hawkes_correct",0.630846013318205
"Hawkes_correct",1.71737607960426
"Hawkes_correct",0.75840119565396
"Hawkes_correct",1.16300285469811
"Hawkes_correct",2.30223698142868
"Hawkes_correct",2.44919038295996
"Hawkes_correct",0.539839403966312
"Hawkes_correct",0.676571849506217
"Hawkes_correct",0.895227360346553
"Hawkes_correct",0.219337974730138
"Hawkes_correct",0.879529475041295
"Hawkes_correct",1.58909686418781
"Hawkes_correct",0.103949876398701
"Hawkes_correct",0.797205182377752
"Hawkes_correct",0.627646833354675
"Hawkes_correct",0.230256644683777
"Hawkes_correct",2.2794836880031
"Hawkes_correct",0.702292731795751
"Hawkes_correct",0.879500630495727
"Hawkes_correct",1.1284412495047
"Hawkes_correct",4.21951445394575
"Hawkes_correct",0.361525028326696
"Hawkes_correct",1.22600099812689
"Hawkes_correct",0.0127493103423149
"Hawkes_correct",0.750121318004972
