"branching_true","alpha_true","beta_true","replicate","n_events","observed_LR","branching_hat","alpha_hat","beta_hat","p_empirical","p_corrected","reject","max_boot_LR","mean_boot_LR"
0.3,0.36,1.2,18,219,13.3411188228174,0.291915389929328,0.167329722128493,0.57321308811092,0,0.0196078431372549,TRUE,7.90182822224114,0.953106717597653
0.3,0.36,1.2,19,252,21.9511050790742,0.384175579289406,0.273459342548193,0.711808238967191,0,0.0196078431372549,TRUE,6.67964153392307,1.27344579257774
0.3,0.36,1.2,20,212,37.6198315865899,0.409204372303431,0.508381742979554,1.24236635136093,0,0.0196078431372549,TRUE,6.4106265371322,0.837404391572217
0.3,0.36,1.2,21,184,30.9560160608138,0.352787290368915,0.617504677822721,1.75035976261216,0,0.0196078431372549,TRUE,4.69924498007879,0.678409920852715
0.3,0.36,1.2,22,174,15.8362928665385,0.281375853205886,0.38679760995156,1.37466525838852,0,0.0196078431372549,TRUE,4.3986122798396,0.685487096438499
0.3,0.36,1.2,23,226,12.7887981182931,0.251377981815771,0.33534286582633,1.33401845063779,0,0.0196078431372549,TRUE,5.93357797052556,0.82419638778045
0.3,0.36,1.2,24,229,14.0755038751352,0.281852263477185,0.245936524740117,0.872572466532719,0,0.0196078431372549,TRUE,9.36197002854527,0.884456984039988
0.3,0.36,1.2,25,251,16.3922240592589,0.13663593523636,1.62585622239883,11.8991846441153,0,0.0196078431372549,TRUE,6.43819208801293,0.974699671141509
0.3,0.36,1.2,26,275,18.3517779251345,0.189410049657602,0.774589392889951,4.08948413397379,0,0.0196078431372549,TRUE,4.1710650884047,0.862020571388348
0.3,0.36,1.2,27,238,30.1439926657304,0.389878673993085,0.449639183005934,1.15327975854845,0,0.0196078431372549,TRUE,11.6555381746514,1.48763283910712
0.3,0.36,1.2,28,260,26.6352834852283,0.34818309264729,0.447811405071399,1.2861377089468,0,0.0196078431372549,TRUE,11.2999273601642,1.11940537944528
0.3,0.36,1.2,29,217,13.5667988808128,0.27667229775702,0.351784031781342,1.27148266968992,0,0.0196078431372549,TRUE,8.46632742220652,1.1912240035812
0.3,0.36,1.2,30,267,13.437234559306,0.276495109543278,0.331586626432505,1.19924951649318,0,0.0196078431372549,TRUE,8.30709949783187,0.80659245116696
0.4,0.48,1.2,1,290,39.0524486023521,0.393858716928461,0.511119691611036,1.29772344661315,0,0.0196078431372549,TRUE,7.5737038149087,0.910417562393337
0.4,0.48,1.2,2,282,32.6404781664694,0.41646889899292,0.363929963050596,0.873846676019816,0,0.0196078431372549,TRUE,5.93036949867729,0.915734130414422
0.4,0.48,1.2,3,301,50.5409259101677,0.512135968192071,0.405619216399566,0.792014702328899,0,0.0196078431372549,TRUE,8.64668717458522,1.51565830420705
0.4,0.48,1.2,4,296,40.1314931198995,0.392362592488664,0.62760987385893,1.5995660286526,0,0.0196078431372549,TRUE,10.2041420697443,1.26746735764006
0.4,0.48,1.2,5,267,21.1573950028828,0.287565195172978,0.391341559048389,1.36087943053396,0,0.0196078431372549,TRUE,3.52980787385175,0.626777865588052
0.4,0.48,1.2,6,276,39.4979824908161,0.347966175470382,0.87330250025347,2.50973388167093,0,0.0196078431372549,TRUE,6.32721150174439,0.766584445563689
0.4,0.48,1.2,7,435,42.4257888593207,0.390224879012187,0.497122342519532,1.27393810404386,0,0.0196078431372549,TRUE,7.63948740388157,0.774400627401642
0.4,0.48,1.2,8,287,30.9424938039587,0.368874079510142,0.365771060839292,0.9915878646855,0,0.0196078431372549,TRUE,5.01035882599103,0.967612293007518
0.4,0.48,1.2,9,350,31.54755227712,0.332572573703783,0.369199620336035,1.11013249296039,0,0.0196078431372549,TRUE,8.03144506362116,1.11418820485064
0.4,0.48,1.2,10,251,70.9022375758711,0.436410343882187,0.964383516190589,2.20980902425844,0,0.0196078431372549,TRUE,8.7234573924685,0.845191495934851
0.4,0.48,1.2,11,338,53.7106724004169,0.419448324893133,0.406511206552882,0.969156824398936,0,0.0196078431372549,TRUE,13.6899622821547,1.47979481912426
0.4,0.48,1.2,12,228,24.1215193484612,0.316521297820963,0.296552723179908,0.936912382267719,0,0.0196078431372549,TRUE,9.67801983413918,0.997621240702936
0.4,0.48,1.2,13,271,49.4424457871716,0.417243339424608,0.652557239974529,1.56397281469951,0,0.0196078431372549,TRUE,10.0826935271487,1.18977384386505
0.4,0.48,1.2,14,326,21.9066745748268,0.333185092421992,0.458101568425844,1.37491616175204,0,0.0196078431372549,TRUE,5.96127736453911,0.935139124214756
0.4,0.48,1.2,15,225,40.4725815193579,0.426457826768054,0.457812528644286,1.07352356999485,0,0.0196078431372549,TRUE,6.59433697607761,1.2144780222403
0.4,0.48,1.2,16,311,39.1170243362143,0.449333501932717,0.449644777103088,1.00069274863555,0,0.0196078431372549,TRUE,4.30162187305328,0.63787272205255
0.4,0.48,1.2,17,358,35.6163160000386,0.436964866190362,0.344950959397057,0.789424931126568,0,0.0196078431372549,TRUE,7.6570815814664,0.789607429624639
0.4,0.48,1.2,18,297,18.0721391886479,0.30012054328176,0.172983785643018,0.576381022610026,0,0.0196078431372549,TRUE,11.1212528054114,1.71670606610314
0.4,0.48,1.2,19,278,60.7322071071461,0.494849277534064,0.681335197455072,1.37685398036813,0,0.0196078431372549,TRUE,6.53972285746164,0.811653394849176
0.4,0.48,1.2,20,296,37.9944718189262,0.393868527653855,0.553624135901209,1.40560643217412,0,0.0196078431372549,TRUE,8.54627787045919,1.45989537314135
