"n_events","mu0_null","mu1_null","mu0_full","mu1_full","alpha_full","beta_full","loglik_null","loglik_full","LR","p_chisq","conv_null","conv_full","boot_id"
247,-0.0804457280177872,0.578289788918163,-0.0811422225572039,0.57854198111985,0.0012294320100687,1.75876696751853,-223.079023869669,-223.085478048199,0,1,0,0,23
280,0.00602807973832935,0.691701132221665,0.00588612494706705,0.691831487822644,4.05442278594655e-05,0.259958179148062,-204.662817758126,-204.663466331273,0,1,0,0,24
247,-0.133038206975614,0.726441337265927,-1.01071090491917,1.27024053269006,0.0208044389951253,0.043490787877839,-207.564901994877,-204.010996038481,7.10781191279096,0.00767487351474235,0,0,25
268,-0.0506676820989474,0.724561494487235,-0.121595002902684,0.740748483825365,0.0836595891852729,1.34729896445036,-203.597704614287,-203.157429331185,0.880550566203453,0.348050928128569,0,0,26
306,0.0812644947834839,0.72632936295662,-0.171516706328052,0.856268977008435,0.0461534937960332,0.255222256131332,-191.621929863704,-190.468402353371,2.3070550206657,0.128787850469722,0,0,27
275,0.00634580632732176,0.641176537233323,-0.0292384593931347,0.634888998411033,1.36896598887103,46.0477185327357,-211.971502020245,-209.528058689202,4.88688666208651,0.0270614434338613,0,0,28
297,-0.0356180282673159,0.914143909756188,-0.0543908279107955,0.921947856850361,0.0107077322011257,0.736414656617684,-165.371285941919,-165.354061054909,0.0344497740200609,0.85275335339197,0,0,29
257,-0.0991838106165321,0.740841581534445,-0.0991264304330862,0.740747013841055,0.000502561359945735,11.2787642886225,-204.023112142979,-204.025059381173,0,1,0,0,30
288,0.0124156650258203,0.746425342953474,-0.0915885654841203,0.794671475399108,0.0212420509462967,0.262683281807727,-195.049634463386,-194.754706665386,0.589855595999268,0.442474964280025,0,0,31
266,-0.0802103940580821,0.777339678942302,-0.080244485512593,0.77735480738208,0.000710531482569027,11.107456041345,-197.234955867752,-197.236862839499,0,1,0,0,32
273,-0.0382241864638157,0.739536188336684,-0.0381012040827621,0.739214969247855,7.3153836613792e-05,0.438767603236311,-200.39795216577,-200.398647846964,0,1,0,0,33
261,-0.10165111687476,0.782972659256842,-0.483102214355042,1.01664759985185,0.0274990436497812,0.117808044960018,-197.739048296307,-195.853745912767,3.77060476708078,0.0521607703289557,0,0,34
253,-0.0923762833935234,0.683643367416527,-0.381515095835679,0.86668415034909,0.00268624373579647,0.00811989024081951,-211.487022545579,-210.081402533617,2.81124002392329,0.0936059953619562,0,0,35
258,-0.0840761785153882,0.712884299465338,-0.0840590281097838,0.712910685550503,0.00115839075537057,17.1733187050021,-207.197779009524,-207.199984597023,0,1,0,0,36
273,-0.045134299404433,0.756120694187345,-0.0452576806465129,0.756251737332568,0.000180046164938018,1.10770441938896,-198.206258856303,-198.208607588443,0,1,0,0,37
272,-0.0324185786405797,0.715989974697959,-0.357664334352942,0.913627189735984,0.0200222833104769,0.0924225499395634,-203.698261819388,-202.656781605144,2.08296042848951,0.148951047805722,0,0,38
265,-0.0446012040901078,0.67977476660806,-0.256872216722851,0.77032173167504,0.077525626486866,0.479832036242554,-209.690247408505,-207.974048531957,3.43239775309479,0.0639292225550003,0,0,39
282,-0.0104587287605949,0.75079047555558,-0.0238935534299828,0.750208350105315,0.972716009276111,127.055269346929,-196.326678641726,-195.314777306103,2.02380267124613,0.15485092971984,0,0,40
